"month","year","dx_name","num_dx_records","num_dx_patients","tot_num_dx_records","tot_num_dx_patients"
9,2020,optic nerve/pathway injury,166,140,9059454,2647321
9,2020,optic neuritis,4591,4008,9059454,2647321
9,2020,orbit deformity,154,140,9059454,2647321
9,2020,orbit inflammation - acute,931,745,9059454,2647321
9,2020,orbit inflammation - chronic,516,438,9059454,2647321
9,2020,orbit penetrating wound w/ FB,171,124,9059454,2647321
9,2020,orbit penetrating wound w/o FB,109,78,9059454,2647321
9,2020,"orbit penetrating wound, unspec",46,28,9059454,2647321
9,2020,orbital floor fracture,1252,1035,9059454,2647321
9,2020,other binocular eye mvmt dis,4191,3902,9059454,2647321
9,2020,other choroid disorders,1811,1636,9059454,2647321
9,2020,other conjunctival disorders,16259,13893,9059454,2647321
9,2020,other corneal deformities,1875,1580,9059454,2647321
9,2020,other corneal disorders,13010,9915,9059454,2647321
9,2020,other endophthalmitis,6632,4088,9059454,2647321
9,2020,other eye dis post-cataract surg,159,137,9059454,2647321
9,2020,other eyelid degenerative disorders,1013,759,9059454,2647321
9,2020,other eyelid function disorders,910,840,9059454,2647321
9,2020,other globe disorders,47,45,9059454,2647321
9,2020,other hereditary corneal dystrophies ,28986,24390,9059454,2647321
9,2020,other iris/CB vascular disorders,5616,4468,9059454,2647321
9,2020,other lacrimal gland disorders,103,90,9059454,2647321
9,2020,other lacrimal passage changes,31,27,9059454,2647321
9,2020,other non-diabetic proliferative retinopathy,2351,1757,9059454,2647321
9,2020,other optic disc disorders,12096,10817,9059454,2647321
9,2020,other optic nerve disorders,7177,6576,9059454,2647321
9,2020,other orbital disorders,905,794,9059454,2647321
9,2020,other paralytic strabismus,106,97,9059454,2647321
9,2020,other postop complications ,349,296,9059454,2647321
9,2020,other refraction/accommodation disorders,37858,34937,9059454,2647321
9,2020,other retinal microvascular abnormalities,4934,4457,9059454,2647321
9,2020,other scleral disorders,1895,1651,9059454,2647321
9,2020,other spec visual disturbances,39471,35462,9059454,2647321
9,2020,other subj visual disturb,27843,25305,9059454,2647321
9,2020,other superficial keratitis w/o conjunctivitis ,9018,7425,9059454,2647321
9,2020,other visual pathway disorders,468,413,9059454,2647321
9,2020,other vitreous opacities,176679,154071,9059454,2647321
9,2020,other/unspec corneal transplant compl,446,336,9059454,2647321
9,2020,other/unspec eye disorders,10230,8897,9059454,2647321
9,2020,other/unspec eye injuries,2208,1752,9059454,2647321
9,2020,other/unspec eyelid disorders,9133,8377,9059454,2647321
9,2020,other/unspec heterotropia,11562,10444,9059454,2647321
9,2020,other/unspec lacrimal disorders,119,114,9059454,2647321
9,2020,other/unspec lens disorder,1888,1486,9059454,2647321
9,2020,other/unspec peripheral retinal degeneration,31574,27591,9059454,2647321
9,2020,other/unspec retinal disorders,8401,7695,9059454,2647321
9,2020,other/unspec strabismus,1746,1566,9059454,2647321
9,2020,other/unspec vitreous body disorders,1917,1671,9059454,2647321
9,2020,panophthalmitis,187,123,9059454,2647321
9,2020,panuveitis,4579,3565,9059454,2647321
9,2020,papilledema,4847,4316,9059454,2647321
9,2020,posterior synechiae (iris),4545,3594,9059454,2647321
9,2020,posterior uveitis,13747,10471,9059454,2647321
9,2020,presbyopia,361412,337202,9059454,2647321
9,2020,progressive external ophthalmoplegia,97,85,9059454,2647321
9,2020,prosthetic/implant/graft displacement,53,39,9059454,2647321
9,2020,prosthetic/implant/graft other mech compl,3665,2603,9059454,2647321
9,2020,pterygium,33780,27550,9059454,2647321
9,2020,puckering of macula,285666,242791,9059454,2647321
9,2020,pupillary function anomalies,7637,6259,9059454,2647321
9,2020,recession of chamber angle,639,557,9059454,2647321
9,2020,"retained IOFB, magnetic",120,83,9059454,2647321
9,2020,"retained IOFB, nonmagnetic",476,363,9059454,2647321
9,2020,retained foreign body - eyelid,446,355,9059454,2647321
9,2020,retained foreign body - orbit due to PW,43,33,9059454,2647321
9,2020,retinal breaks or defects w/o RD,70950,54554,9059454,2647321
9,2020,retinal edema,35349,31010,9059454,2647321
9,2020,retinal hemorrhage,33352,28869,9059454,2647321
9,2020,retinal ischemia,10772,8972,9059454,2647321
9,2020,retinal microaneurysms,3111,2796,9059454,2647321
9,2020,retinal neovascularization,19406,16364,9059454,2647321
9,2020,retinal vascular changes,6655,5988,9059454,2647321
9,2020,retinal vasculitis,1896,1556,9059454,2647321
9,2020,retrolental fibroplasia,98,93,9059454,2647321
9,2020,scleritis,3898,2977,9059454,2647321
9,2020,scleritis - infectious,26,22,9059454,2647321
9,2020,secondary uveitis - infectious,2037,1562,9059454,2647321
9,2020,sudden visual loss,1124,959,9059454,2647321
9,2020,superficial punctate keratitis,29420,25103,9059454,2647321
9,2020,sympathetic uveitis,225,177,9059454,2647321
9,2020,syphilitic oculopathy,87,77,9059454,2647321
9,2020,total ophthalmoplegia,12,11,9059454,2647321
9,2020,toxic maculopathy,921,838,9059454,2647321
9,2020,toxoplasma oculopathy,1388,1160,9059454,2647321
9,2020,trachoma,13,13,9059454,2647321
9,2020,transient visual loss,2798,2459,9059454,2647321
9,2020,trichiasis w/o entropion,24557,17184,9059454,2647321
9,2020,trochlear nerve palsy,3025,2716,9059454,2647321
9,2020,tuberculosis of eye,32,29,9059454,2647321
9,2020,unspec DR w/ DME,1789,1607,9059454,2647321
9,2020,unspec DR w/o DME,4166,3813,9059454,2647321
9,2020,unspec macular degeneration,8769,7931,9059454,2647321
9,2020,unspec retinal layer separation,1512,1379,9059454,2647321
9,2020,venous engorgement,704,631,9059454,2647321
9,2020,visual field defects,18942,16638,9059454,2647321
9,2020,visual impairment,3525,3203,9059454,2647321
9,2020,visual loss,4885,4477,9059454,2647321
9,2020,vitreomacular adhesion,34796,29661,9059454,2647321
9,2020,vitreous body crystalline deposits,13663,12043,9059454,2647321
9,2020,vitreous degeneration,545856,474992,9059454,2647321
9,2020,vitreous hemorrhage,80900,59341,9059454,2647321
9,2020,vitreous membranes/strands,9878,8422,9059454,2647321
9,2020,vitreous prolapse,1852,1490,9059454,2647321
9,2020,"wet AMD, inactive CNV",37633,33710,9059454,2647321
9,2020,"wet AMD, inactive scar",16796,15723,9059454,2647321
9,2020,"wet AMD, unspec stage",10835,9448,9059454,2647321
9,2020,xanthelasma,1315,715,9059454,2647321
9,2020,zoster ocular disease,5677,4508,9059454,2647321
10,2020,BRAO,6152,5403,9654462,2750009
10,2020,CRVO,44211,37256,9654462,2750009
10,2020,"FB, conjunctival sac",5238,4571,9654462,2750009
10,2020,"FB, cornea",9208,6848,9654462,2750009
10,2020,Fuch's endothelial dystrophy,53578,40829,9654462,2750009
10,2020,IOL other mech compl,3835,2697,9654462,2750009
10,2020,NPDR w/ DME,119730,81709,9654462,2750009
10,2020,"PDR, stable",5366,4520,9654462,2750009
10,2020,PRAO,2843,2575,9654462,2750009
10,2020,RD w/ breaks or defects,69345,45899,9654462,2750009
10,2020,"ROP, stage 0",938,774,9654462,2750009
10,2020,"ROP, stage 1",340,246,9654462,2750009
10,2020,"ROP, stage 2",283,170,9654462,2750009
10,2020,"ROP, stage 3",208,153,9654462,2750009
10,2020,"ROP, stage 4",37,32,9654462,2750009
10,2020,"ROP, stage unspec",1430,1242,9654462,2750009
10,2020,"RPE detachment, serous",14995,13114,9654462,2750009
10,2020,"RVO, unspec",407,346,9654462,2750009
10,2020,TRAO,459,351,9654462,2750009
10,2020,abducent nerve palsy,4099,3594,9654462,2750009
10,2020,abnormal innervation syndrome,25,23,9654462,2750009
10,2020,"amblyopia, deprivation",1729,1549,9654462,2750009
10,2020,"amblyopia, refractive",20440,18933,9654462,2750009
10,2020,"amblyopia, suspect",4836,4634,9654462,2750009
10,2020,anterior synechiae (iris),1260,967,9654462,2750009
10,2020,"anterior uveitis - acute, other/unspec",7294,5465,9654462,2750009
10,2020,"anterior uveitis - acute, primary",11740,8788,9654462,2750009
10,2020,"anterior uveitis - acute, recurrent",5772,4537,9654462,2750009
10,2020,anterior uveitis - chronic,6771,5483,9654462,2750009
10,2020,anterior uveitis - other,13092,10428,9654462,2750009
10,2020,aphakia,9858,7785,9654462,2750009
10,2020,aphakic bullous k post-cataract surg,138,116,9654462,2750009
10,2020,benign neoplasm - choroid,77962,67152,9654462,2750009
4,2020,other iris/CB vascular disorders,4007,3090,2867094,778726
4,2020,other lacrimal gland disorders,46,37,2867094,778726
4,2020,other lacrimal passage changes,19,17,2867094,778726
4,2020,other non-diabetic proliferative retinopathy,1330,972,2867094,778726
4,2020,other optic disc disorders,2776,2457,2867094,778726
4,2020,other optic nerve disorders,1643,1480,2867094,778726
4,2020,other orbital disorders,279,240,2867094,778726
4,2020,other paralytic strabismus,38,36,2867094,778726
4,2020,other postop complications ,147,115,2867094,778726
4,2020,other refraction/accommodation disorders,5652,5273,2867094,778726
4,2020,other scleral disorders,623,541,2867094,778726
4,2020,other spec visual disturbances,12752,11437,2867094,778726
4,2020,other subj visual disturb,10728,9604,2867094,778726
4,2020,other superficial keratitis w/o conjunctivitis ,3913,3063,2867094,778726
4,2020,other visual pathway disorders,116,105,2867094,778726
4,2020,other vitreous opacities,57023,48867,2867094,778726
4,2020,other/unspec corneal transplant compl,181,126,2867094,778726
4,2020,other/unspec eye disorders,2761,2407,2867094,778726
4,2020,other/unspec eye injuries,1178,905,2867094,778726
4,2020,other/unspec eyelid disorders,1975,1782,2867094,778726
4,2020,other/unspec heterotropia,2280,2031,2867094,778726
4,2020,other/unspec lacrimal disorders,30,28,2867094,778726
4,2020,other/unspec lens disorder,378,312,2867094,778726
4,2020,other/unspec peripheral retinal degeneration,11149,9491,2867094,778726
4,2020,panophthalmitis,141,98,2867094,778726
4,2020,panuveitis,2830,2137,2867094,778726
4,2020,papilledema,2166,1867,2867094,778726
4,2020,posterior synechiae (iris),2234,1736,2867094,778726
4,2020,posterior uveitis,7979,5830,2867094,778726
4,2020,presbyopia,38224,34556,2867094,778726
4,2020,progressive external ophthalmoplegia,24,20,2867094,778726
4,2020,prosthetic/implant/graft displacement,32,21,2867094,778726
4,2020,prosthetic/implant/graft other mech compl,1629,1193,2867094,778726
4,2020,pterygium,8114,6687,2867094,778726
4,2020,ptosis,11780,9913,2867094,778726
4,2020,puckering of macula,97519,82935,2867094,778726
4,2020,pupillary function anomalies,1557,1343,2867094,778726
4,2020,recession of chamber angle,210,159,2867094,778726
4,2020,"retained IOFB, magnetic",67,44,2867094,778726
4,2020,"retained IOFB, nonmagnetic",314,212,2867094,778726
4,2020,retained foreign body - eyelid,243,192,2867094,778726
4,2020,retained foreign body - orbit due to PW,15,14,2867094,778726
4,2020,retinal breaks or defects w/o RD,29075,21367,2867094,778726
4,2020,retinal edema,19090,16821,2867094,778726
4,2020,retinal hemorrhage,17051,14487,2867094,778726
4,2020,retinal ischemia,5924,4894,2867094,778726
4,2020,retinal microaneurysms,1342,1198,2867094,778726
4,2020,retinal neovascularization,12955,10826,2867094,778726
4,2020,retinal telangiectasis,1951,1737,2867094,778726
4,2020,retinal vascular changes,2247,1999,2867094,778726
4,2020,retinal vasculitis,1091,873,2867094,778726
4,2020,retinoschisis / retinal cysts,3363,2798,2867094,778726
4,2020,retrolental fibroplasia,28,20,2867094,778726
4,2020,scleritis,2119,1591,2867094,778726
4,2020,scleritis - infectious,18,12,2867094,778726
4,2020,secondary uveitis - noninfectious,2420,1838,2867094,778726
4,2020,sudden visual loss,630,533,2867094,778726
4,2020,superficial punctate keratitis,9018,7626,2867094,778726
4,2020,sympathetic uveitis,151,101,2867094,778726
4,2020,syphilitic oculopathy,55,47,2867094,778726
4,2020,total ophthalmoplegia,9,6,2867094,778726
4,2020,toxic maculopathy,244,221,2867094,778726
4,2020,toxoplasma oculopathy,650,520,2867094,778726
4,2020,transient visual loss,1135,1001,2867094,778726
4,2020,trichiasis w/o entropion,9167,6190,2867094,778726
4,2020,trochlear nerve palsy,940,852,2867094,778726
4,2020,tuberculosis of eye,7,7,2867094,778726
4,2020,unspec DR w/ DME,1022,872,2867094,778726
4,2020,unspec DR w/o DME,1346,1180,2867094,778726
4,2020,unspec macular degeneration,2476,2248,2867094,778726
4,2020,unspec retinal layer separation,1072,971,2867094,778726
4,2020,venous engorgement,534,457,2867094,778726
4,2020,visual cortex disorders,71,50,2867094,778726
4,2020,visual field defects,5704,4850,2867094,778726
4,2020,visual impairment,1190,1057,2867094,778726
4,2020,visual loss,2487,2283,2867094,778726
4,2020,vitreomacular adhesion,14274,12230,2867094,778726
4,2020,vitreous body crystalline deposits,4766,4255,2867094,778726
4,2020,vitreous degeneration,201507,172149,2867094,778726
4,2020,vitreous hemorrhage,50799,37367,2867094,778726
4,2020,vitreous membranes/strands,4288,3536,2867094,778726
4,2020,vitreous prolapse,643,506,2867094,778726
4,2020,"wet AMD, active CNV",191441,152975,2867094,778726
4,2020,"wet AMD, inactive CNV",21818,19566,2867094,778726
4,2020,"wet AMD, inactive scar",10244,9736,2867094,778726
4,2020,"wet AMD, unspec stage",6451,5616,2867094,778726
4,2020,xanthelasma,219,111,2867094,778726
4,2020,zoster ocular disease,3568,2677,2867094,778726
5,2020,BRAO,4417,3893,6139650,1754151
5,2020,CME post-cataract surg,3823,3312,6139650,1754151
5,2020,CRAO,4013,3531,6139650,1754151
5,2020,CRVO,36541,31133,6139650,1754151
5,2020,DME resolved after tx,1245,1070,6139650,1754151
5,2020,"FB, cornea",8455,6345,6139650,1754151
5,2020,Fuch's endothelial dystrophy,29720,25263,6139650,1754151
5,2020,IOL breakdown,80,57,6139650,1754151
5,2020,IOL displacement,1843,1382,6139650,1754151
5,2020,IOL other mech compl,2532,1835,6139650,1754151
5,2020,NPDR w/o DME,72270,60843,6139650,1754151
5,2020,PDR w/ DME,84060,54289,6139650,1754151
5,2020,PDR w/o DME,38336,28283,6139650,1754151
5,2020,"PDR, stable",4106,3436,6139650,1754151
5,2020,PRAO,2072,1907,6139650,1754151
5,2020,RD w/ breaks or defects,52979,34465,6139650,1754151
5,2020,"RD, other",3858,3351,6139650,1754151
5,2020,"RD, serous",3483,2831,6139650,1754151
5,2020,"RD, traction",12770,9081,6139650,1754151
5,2020,"ROP, stage 0",809,681,6139650,1754151
5,2020,"ROP, stage 1",289,207,6139650,1754151
5,2020,"ROP, stage 2",252,154,6139650,1754151
5,2020,"ROP, stage 3",144,118,6139650,1754151
5,2020,"ROP, stage 4",30,27,6139650,1754151
5,2020,"ROP, stage 5",22,20,6139650,1754151
5,2020,"ROP, stage unspec",848,750,6139650,1754151
5,2020,"RPE detachment, hemorrhagic",1423,1240,6139650,1754151
10,2020,benign neoplasm - cornea,123,100,9654462,2750009
10,2020,benign neoplasm - eyelid,18913,13921,9654462,2750009
10,2020,benign neoplasm - lacrimal,83,69,9654462,2750009
10,2020,benign neoplasm - orbit,661,533,9654462,2750009
10,2020,benign neoplasm - retina,1014,934,9654462,2750009
10,2020,blebitis,371,231,9654462,2750009
10,2020,blepharochalasis,6845,3353,9654462,2750009
10,2020,blepharophimosis,259,133,9654462,2750009
10,2020,blepharospasm                    ,4392,3986,9654462,2750009
10,2020,"burn, corneal/conjunctival sac",492,279,9654462,2750009
10,2020,"burn, other/unspec",51,38,9654462,2750009
10,2020,carcinoma in situ - eye,119,101,9654462,2750009
10,2020,carcinoma in situ - eyelid,55,47,9654462,2750009
10,2020,"cataract, age-related",1350796,988242,9654462,2750009
10,2020,"cataract, infantile/juvenile ",1784,1270,9654462,2750009
10,2020,"cataract, other/unspec",6476,5879,9654462,2750009
10,2020,"cataract, traumatic",1788,1280,9654462,2750009
10,2020,chalazion,50510,39017,9654462,2750009
10,2020,chorioretinal scars,40029,35151,9654462,2750009
10,2020,choroidal degenerations,3191,2867,9654462,2750009
10,2020,choroidal detachment,2823,1931,9654462,2750009
10,2020,choroidal hemorrhage,605,450,9654462,2750009
10,2020,choroidal rupture,359,314,9654462,2750009
10,2020,conjunctival degen/deposits,54542,46291,9654462,2750009
10,2020,conjunctivitis - infectious,12030,9878,9654462,2750009
10,2020,conjunctivitis - other/unspec acute,7058,5829,9654462,2750009
10,2020,conjunctivitis - other/unspec chronic,10224,9087,9654462,2750009
10,2020,corneal degen - arcus senilis,11523,9319,9654462,2750009
10,2020,corneal degen - band keratopathy,6672,5501,9654462,2750009
10,2020,corneal degen - nodular,5981,4761,9654462,2750009
10,2020,corneal degen - other/unspec,2147,1772,9654462,2750009
10,2020,corneal membrane changes,669,528,9654462,2750009
10,2020,corneal scars/opacities - central,7987,6820,9654462,2750009
10,2020,corneal ulcer - perforated,458,259,9654462,2750009
10,2020,"corneal ulcer - unperforated, iso epi defect",26273,17836,9654462,2750009
10,2020,"corrosion, eyelid/periocular",131,76,9654462,2750009
10,2020,"corrosion, other/unspec",74,46,9654462,2750009
10,2020,cystoid macular degeneration,42398,35298,9654462,2750009
10,2020,dacryoadenitis - acute,115,85,9654462,2750009
10,2020,dacryoadenitis - chronic,179,152,9654462,2750009
10,2020,dacryoadenitis - unspec,57,49,9654462,2750009
10,2020,degenerative myopia,29927,21374,9654462,2750009
10,2020,diplopia,25837,23202,9654462,2750009
10,2020,"dry AMD, adv stage w/o subfov involv",14914,13593,9654462,2750009
10,2020,"dry AMD, unspec stage",14883,13167,9654462,2750009
10,2020,enophthalmos,297,274,9654462,2750009
10,2020,epiphora,14796,12538,9654462,2750009
10,2020,episcleritis,7008,5638,9654462,2750009
10,2020,esotropia,15043,13532,9654462,2750009
10,2020,exophthalmos,3609,3154,9654462,2750009
10,2020,exotropia,16020,14055,9654462,2750009
10,2020,exudative retinopathy,1088,960,9654462,2750009
10,2020,eye avulsion,54,48,9654462,2750009
10,2020,eyeball/orbital tissue contusion,6181,4527,9654462,2750009
10,2020,eyelid cysts,9211,7202,9654462,2750009
10,2020,eyelid dermatoses - noninfectious,13452,7791,9654462,2750009
10,2020,eyelid retraction,3784,2113,9654462,2750009
10,2020,eyelid vascular anomalies,106,88,9654462,2750009
10,2020,eyelid/periocular superficial injury,1687,1394,9654462,2750009
10,2020,"glaucoma, PACG - chronic ",13443,9565,9654462,2750009
10,2020,"glaucoma, PACG - other/unspec",2624,2085,9654462,2750009
10,2020,"glaucoma, absolute",935,824,9654462,2750009
10,2020,"glaucoma, other/unspec",24848,20383,9654462,2750009
10,2020,"glaucoma, secondary to eye infl",5177,3820,9654462,2750009
10,2020,"glaucoma, secondary to other eye dis",8816,6601,9654462,2750009
10,2020,hereditary choroidal dystrophies,1412,1306,9654462,2750009
10,2020,hypertensive retinopathy,105973,92772,9654462,2750009
10,2020,hypertrichosis,79,41,9654462,2750009
10,2020,hyphema,4939,3195,9654462,2750009
10,2020,intermittent heterotropia,7768,7270,9654462,2750009
10,2020,iris/CB adhesions/disruptions ,3030,2445,9654462,2750009
10,2020,iris/CB degenerations,5300,4498,9654462,2750009
10,2020,keratitis - other/unspec,4838,3709,9654462,2750009
10,2020,keratoconus,18996,14500,9654462,2750009
10,2020,lacrimal gland dislocation,165,138,9654462,2750009
10,2020,lattice degeneration of retina,56697,46182,9654462,2750009
10,2020,lens fragments post-cataract surg,4805,3200,9654462,2750009
10,2020,"macular cyst, hole, or pseudohole",44644,35323,9654462,2750009
10,2020,malignant neoplasm - choroid,3175,2754,9654462,2750009
10,2020,malignant neoplasm - ciliary body ,87,77,9654462,2750009
10,2020,malignant neoplasm - conjunctiva,415,337,9654462,2750009
10,2020,malignant neoplasm - cornea,68,59,9654462,2750009
10,2020,malignant neoplasm - lacrimal,23,19,9654462,2750009
10,2020,malignant neoplasm - orbit,140,115,9654462,2750009
10,2020,malignant neoplasm - other/unspec,199,152,9654462,2750009
10,2020,mechanical strabismus,580,528,9654462,2750009
10,2020,ocular hypotony,3161,2422,9654462,2750009
10,2020,oculomotor nerve palsy,1816,1558,9654462,2750009
10,2020,optic nerve/pathway injury,189,156,9654462,2750009
10,2020,optic neuritis,4774,4187,9654462,2750009
10,2020,orbit inflammation - acute,951,769,9654462,2750009
10,2020,orbit penetrating wound w/o FB,135,89,9654462,2750009
10,2020,orbital floor fracture,1412,1150,9654462,2750009
10,2020,other binocular eye mvmt dis,4530,4203,9654462,2750009
10,2020,other binocular vision disorders,663,637,9654462,2750009
10,2020,other choroid disorders,1924,1715,9654462,2750009
10,2020,other corneal deformities,2132,1739,9654462,2750009
10,2020,other endophthalmitis,7075,4368,9654462,2750009
10,2020,other eye dis post-cataract surg,163,132,9654462,2750009
10,2020,other globe disorders,50,42,9654462,2750009
10,2020,other hereditary corneal dystrophies ,33603,25870,9654462,2750009
10,2020,other iris/CB disorders,3789,2898,9654462,2750009
10,2020,other iris/CB vascular disorders,6153,4690,9654462,2750009
10,2020,other lacrimal gland disorders,111,89,9654462,2750009
10,2020,other lacrimal passage changes,64,49,9654462,2750009
10,2020,other non-diabetic proliferative retinopathy,2451,1839,9654462,2750009
10,2020,other optic disc disorders,13025,11527,9654462,2750009
10,2020,other optic nerve disorders,7567,6908,9654462,2750009
10,2020,other orbital disorders,927,814,9654462,2750009
10,2020,other subj visual disturb,30395,27258,9654462,2750009
10,2020,other vitreous opacities,190603,164015,9654462,2750009
5,2020,"RPE detachment, serous",11963,10658,6139650,1754151
5,2020,abnormal innervation syndrome,18,12,6139650,1754151
5,2020,accommodation disorders,498,475,6139650,1754151
5,2020,acute postop pain NEC,135,100,6139650,1754151
5,2020,"amblyopia, deprivation",1169,1062,6139650,1754151
5,2020,"amblyopia, refractive",11336,10605,6139650,1754151
5,2020,"amblyopia, strabismic",6278,5737,6139650,1754151
5,2020,"amblyopia, suspect",2622,2507,6139650,1754151
5,2020,"amblyopia, unspec",12520,11376,6139650,1754151
5,2020,angoid streaks of macula,574,523,6139650,1754151
5,2020,anisometropia/aniseikonia,3784,3444,6139650,1754151
5,2020,anterior synechiae (iris),946,734,6139650,1754151
5,2020,"anterior uveitis - acute, other/unspec",5895,4443,6139650,1754151
5,2020,"anterior uveitis - acute, primary",9850,7284,6139650,1754151
5,2020,"anterior uveitis - acute, recurrent",4921,3830,6139650,1754151
5,2020,anterior uveitis - chronic,5518,4516,6139650,1754151
5,2020,anterior uveitis - other,10187,8139,6139650,1754151
5,2020,aphakia,6985,5690,6139650,1754151
5,2020,aphakic bullous k post-cataract surg,116,92,6139650,1754151
5,2020,"background retinopathy, unspec",510,469,6139650,1754151
5,2020,benign neoplasm - choroid,46514,40391,6139650,1754151
5,2020,benign neoplasm - ciliary body,1778,1406,6139650,1754151
5,2020,benign neoplasm - conjunctiva,1409,1173,6139650,1754151
5,2020,benign neoplasm - cornea,85,68,6139650,1754151
5,2020,benign neoplasm - eyelid,11475,8638,6139650,1754151
5,2020,benign neoplasm - lacrimal,42,39,6139650,1754151
5,2020,benign neoplasm - orbit,413,345,6139650,1754151
5,2020,benign neoplasm - unspec,1140,896,6139650,1754151
5,2020,blebitis,344,178,6139650,1754151
5,2020,blepharitis,137898,60738,6139650,1754151
5,2020,blepharochalasis,4090,2001,6139650,1754151
5,2020,blepharophimosis,76,40,6139650,1754151
5,2020,blepharospasm                    ,3485,3206,6139650,1754151
5,2020,"burn, corneal/conjunctival sac",388,230,6139650,1754151
5,2020,"burn, eyelid/periocular",35,26,6139650,1754151
5,2020,"burn, other/unspec",47,37,6139650,1754151
5,2020,carcinoma in situ - eye,80,71,6139650,1754151
5,2020,carcinoma in situ - eyelid,39,36,6139650,1754151
5,2020,"cataract, age-related",780604,580761,6139650,1754151
5,2020,"cataract, other/unspec",4809,4528,6139650,1754151
5,2020,"cataract, secondary",164001,136619,6139650,1754151
5,2020,"cataract, traumatic",1192,837,6139650,1754151
5,2020,chalazion,37784,28961,6139650,1754151
5,2020,chorioretinal scars,24416,21573,6139650,1754151
5,2020,chorioretinal scars following detach surg,3398,2926,6139650,1754151
5,2020,choroidal degenerations,1736,1602,6139650,1754151
5,2020,choroidal detachment,2073,1509,6139650,1754151
5,2020,choroidal hemorrhage,406,302,6139650,1754151
5,2020,choroidal rupture,241,220,6139650,1754151
5,2020,color vision deficiencies,710,645,6139650,1754151
5,2020,conjunctival degen/deposits,30992,26161,6139650,1754151
5,2020,conjunctival hemorrhage,15678,14135,6139650,1754151
5,2020,conjunctival scars,1304,1028,6139650,1754151
5,2020,conjunctivitis - infectious,9714,7939,6139650,1754151
5,2020,conjunctivitis - noninfectious,57428,51714,6139650,1754151
5,2020,conjunctivitis - other/unspec ,3860,3396,6139650,1754151
5,2020,conjunctivitis - other/unspec acute,5930,4920,6139650,1754151
5,2020,conjunctivitis - other/unspec chronic,7819,6852,6139650,1754151
5,2020,corneal degen - other/unspec,1273,1097,6139650,1754151
5,2020,corneal degen - peripheral,604,518,6139650,1754151
5,2020,corneal edemas,15463,11654,6139650,1754151
5,2020,corneal membrane changes,448,349,6139650,1754151
5,2020,corneal pigmentations/deposits,1211,1058,6139650,1754151
5,2020,corneal scars/opacities - central,5614,4798,6139650,1754151
5,2020,corneal transplant failure,1029,841,6139650,1754151
5,2020,corneal transplant rejection,1328,1012,6139650,1754151
5,2020,corneal ulcer - perforated,533,265,6139650,1754151
5,2020,"corneal ulcer - unperforated, iso epi defect",21498,14709,6139650,1754151
5,2020,"corneal ulcer - unperforated, w/ str involv",14038,7677,6139650,1754151
5,2020,"corrosion, cornea/conjunctival sac",366,209,6139650,1754151
5,2020,"corrosion, eyelid/periocular",126,56,6139650,1754151
5,2020,"corrosion, other/unspec",41,33,6139650,1754151
5,2020,cystoid macular degeneration,32351,27264,6139650,1754151
5,2020,dacryoadenitis - acute,79,66,6139650,1754151
5,2020,dacryoadenitis - chronic,121,95,6139650,1754151
5,2020,dacryoadenitis - unspec,49,39,6139650,1754151
5,2020,degenerative myopia,19132,13212,6139650,1754151
5,2020,dermatochalasis,123860,59717,6139650,1754151
5,2020,diabetic cataract,1122,901,6139650,1754151
5,2020,diplopia,17188,15604,6139650,1754151
5,2020,drusen of macula,45442,40990,6139650,1754151
5,2020,"dry AMD, adv stage w/ subfov involv",14585,13485,6139650,1754151
5,2020,"dry AMD, adv stage w/o subfov involv",11491,10578,6139650,1754151
5,2020,"dry AMD, early stage",84247,75332,6139650,1754151
5,2020,"dry AMD, intermediate stage",101641,92109,6139650,1754151
5,2020,dry eye syndrome,293953,261834,6139650,1754151
5,2020,ectropion,14742,8591,6139650,1754151
5,2020,enophthalmos,208,176,6139650,1754151
5,2020,entropion,6104,3996,6139650,1754151
5,2020,epiphora,9535,8112,6139650,1754151
5,2020,episcleritis,5004,4072,6139650,1754151
5,2020,esotropia,9017,8154,6139650,1754151
5,2020,exophthalmos,2249,1937,6139650,1754151
5,2020,exotropia,9250,8185,6139650,1754151
5,2020,exudative retinopathy,761,674,6139650,1754151
5,2020,eye avulsion,35,35,6139650,1754151
5,2020,eyeball/orbital tissue contusion,4656,3391,6139650,1754151
5,2020,eyelid cysts,4797,3834,6139650,1754151
5,2020,eyelid dermatoses - noninfectious,9784,5514,6139650,1754151
5,2020,eyelid edema,2940,1790,6139650,1754151
5,2020,eyelid retraction,2571,1365,6139650,1754151
5,2020,eyelid vascular anomalies,88,65,6139650,1754151
5,2020,eyelid/periocular open wound,763,558,6139650,1754151
5,2020,eyelid/periocular superficial injury,1278,1073,6139650,1754151
5,2020,"glaucoma, OAG",297311,229513,6139650,1754151
5,2020,"glaucoma, PACG - acute",1646,1101,6139650,1754151
5,2020,"glaucoma, PACG - other/unspec",1756,1357,6139650,1754151
5,2020,"glaucoma, PXG",9199,6600,6139650,1754151
5,2020,"glaucoma, absolute",586,522,6139650,1754151
5,2020,"glaucoma, other/unspec",19810,16405,6139650,1754151
5,2020,"glaucoma, secondary to drugs",3041,2351,6139650,1754151
5,2020,"glaucoma, secondary to eye infl",4575,3279,6139650,1754151
10,2020,other/unspec eye disorders,10964,9498,9654462,2750009
10,2020,other/unspec lacrimal disorders,141,132,9654462,2750009
10,2020,other/unspec lens disorder,2291,1760,9654462,2750009
